	score	comment  INPUT_URL = "https://review.rakuten.co.jp/item/1/351180_10001229/1.1/"  # 10917
1000	5	クーポンで1箱397円で購入出来て大変助かった。品質に問題なく家族で使っています。
1001	5	顔小さめで、職場でもらえるマスクはほとんど合いません。Lサイズって書いてあったのでドキドキしましたが、少し大きいかなーとは思うけどちゃんと密閉されるので息もしやすいし使いやすくていい感じです！
1002	5	他社のマスクだと耳が痛くなるのですが、こちらのマスクは快適に使えているので満足です。
1003	5	お得に購入でき良かったです。しっかりフィットします。ヘーゼルナッツにしましたが顔色が良く見え満足しています。
1004	5	12ライラック、16アイスブルーを購入。イエベ春&#12316;夏の私はライラックの方が似合う感じがします。アイスブルーはケミカルな印象で、可愛いです。
1005	4	オシャレでいい感じです。可愛いマスクをすると，気分が上がりますね。普通の白いマスクよりパッと華やかな雰囲気になります。
1006	4	サンドベージュを購入。色味も良く、蒸れないので大変使いやすいです。
1007	4	とてもいい色味で気に入りました！息もしやすいです。
1008	5	色味も良く小顔効果抜群でした！また買いたいと思います！
1009	4	立体マスク一箱、プリーツマスク（小さめ）一箱を注文しました。共にアイスグレー。立体マスクはサイズピッタリ、色もとても良かったです。プリーツマスクは少しだけ小さく、鼻に跡がついてしまうので、あまり使っていません。届くのも少し時間がかかりました。
1010	4	品物はしっかりしていて、顔にもフィット。発送も早く満足です。
1011	4	色味も濃すぎず、良い感じに顔色を良くみせてくれるので気に入りました！着け心地も苦しくないです。
1012	5	とても良い色でした。立体マスクは初めて使いましたが、口に付かないのでとてもいいです。また購入したいです。
1013	5	一般的なふつうサイズが少し大きかったのですが、この商品の小さめサイズがジャストフィットで愛用しています。女性におすすめです！
1014	5	三色同時に購入しました。季節や服装にあわせて使いたいと思います。
1015	5	ワイヤーが入っているので息がしやすいです。普通のプリーツマスクより隙間が無いので安心感もあります。カラーも色々あるのですが、特別価格になっていた為か、買いたかった色が売り切れだったのが唯一残念！
1016	5	この形のマスクすごくいいです！値引きもありとてもお得に購入できたと思います。
1017	5	プリーツタイプのライラックを買いました。嫌な匂いもなく、耳も痛くなくて、可愛くて買って本当によかったです。またリピートしたいです。
1018	5	1日付けても耳が痛くならない、とても良いです。
1019	5	肌へのあたりが優しく、敏感肌でも安心です。気に入ったのでリピート決定です。
1020	5	耳が痛くならないので、長時間使用ができ、嬉しいです。
1021	5	とてもきれいな色ばかりでした！またリピします！
1022	5	ヘーゼルナッツ、シュガーピンク、ライラックのフラップ型を購入しました。ライラックは深めの色でこれからの季節にいいと思います。ヘーゼルナッツ、シュガーピンクは肌馴染みが良く、服装も選ばないので悩まずにつけられます。発送も早くてとにかく安くて助かりました。また購入したいです。
1023	5	配送は、時間がかかるとのことでしたが、思ったより早く届きました。サイズは、ちょうど良かったです。安く購入出来て良かったです。
1024	5	リピートしています。とてもつけごごちがいいです。
1025	5	今までたくさんネットでマスクを買いましたが、色のイメージが違い残念なことばかりでした。今回は、初めての大満足で色もとても素敵です！！また、是非リピートします(^^)
1026	5	ヘーゼルナッツ×ワイングレー×シュガーピンクを購入くすみピンクを想像していたので明るくてびっくりしましたが、実際つけてみると肌なじみも良くマスク自体も問題なく使用できて満足しています。
1027	5	リピートです。一日中付けていても耳が痛くならないのがいいです。
1028	5	小学6年生の息子にチャコール プリーツ型 (小さいサイズ) を購入しました。箱に入れてくださってたのでマスクに折れ目がつく事もなく綺麗でした！嫌な匂いもしないので息子も気に入ってくれました。
1029	4	このたびは、おとめやすく購入できまた商品のほうも早く届きありがとうございました。また、利用したいと思います。
1030	5	口元が苦しくなくて楽な為、最近はこのタイプのマスクばかり使っています今回はとてもお得に購入することが出来て良かったです柔らかい生地で使い心地が良いです
1031	5	キレイなパープルで肌を明るく見せてくれます。子供もパープルが気に入ったようなので、早く再入荷されないかなぁ♪
1032	5	仕事用にもう何度も買っています。小顔さん向けだと思います。
1033	5	何度もリピートしています。予約商品で無ければすぐ発送してくれます！品質もいいと思います。1箱に1枚の確率でゴム紐が一点しかついていないものがあったりと、たまにの不良品はありますが、お値段を考えたら十分満足です。
1034	5	着け心地がよく、気に入っています！お値段も安く、リピしたいです！
1035	5	普段使っていた立体マスクよりも肌触りがよく、肌荒れが改善した気がします。何よりクーポン利用でお安く購入出来たので良かったです！
1036	5	バイカラー購入しましたが色味も可愛くて満足です&#5141;)ﾉ鼻跡がたまに付くこともありますが、耳は痛くならないのでまたリピートしようと思います。色んな色味を試してみたいですね。
1037	5	小１男子用にフラップタイプのアイスブルーを購入。少しでもキツかったり多過ぎると付けてくれない子ですがこちらは気に入ったらしく毎日学校へ付けて行ってます。追加購入しようと思ったら在庫切れのようで残念。入荷待ちします！
1038	4	梱包も綺麗で、耳紐も丁度良い感じで、マスクもしゃべってもズレにくいので、長く付けていても気にならないくらいです。とっても良いです。
1039	5	凄く、鼻が高くほっそり顔が見えます！また、空間があるので、肌荒れもしないし、リピ確定です。
1040	5	3回目の購入です。つけ心地が良いので家族で使用しています。
1041	4	いつもリピートしています。九に値段上がってビックリなんですが、マラソンでお安く買えました
1042	5	何度もリピートしています。しっかりしていてデザインも良くつけ心地が良いです。
1043	5	いろいろなマスクを使用してきました。こちらの商品は低価格ですが、装着感がとてもいいです！眼鏡が曇ることもありません。お勧めします！
1044	4	配送が早くて助かりました。クーポンもらってリピ買いしようと思います
1045	5	使い心地よく値段も手頃なのでまたお願いしたいです。
1046	4	クーポンでお安く購入できました。色もきれいで気に入ってます。
1047	4	肌あたりの柔らかい、立体マスクでした。箱にLサイズ（ラージ）と書いてあり、普通サイズを注文したつもりだったので、問い合わせをしましたら、すぐにLが普通サイズであるとの返事をいただけました。小顔気味のわたしには少しゴムが緩いですが、落ちてくるほどではなく、軽いつけ心地です。
1048	5	家族みんなで使えるように今までホワイトをリピしていましたが、気分転換に今回アイスグレーを購入。機能面ではメガネが曇らないのが気に入っていたので安定の満足度です。
1049	5	厚手でしっかりしていて、リーズナブルで気に入っています。リピします。
1050	4	前回使って良かったのでリピしました。パッケージが進化しましたね。このタイプのマスクの中では気に入っているので、普通の形に飽きたらまた買おうと思います。
1051	5	付けやすく非常に重宝してます。立体マスクなので口回りもスッキリしてます。
1052	5	すごく使いやすいです。色も綺麗で、ここのマスクはリピしてます。
1053	5	ずり落ちず、付けやすいです。いろいろな色で日々楽しんでいます。
1054	5	何度もリピ買いしてます。肌触りがやさしいのでとても気に入ってます。
1055	4	サイズ、着け心地ちょうどいいです。欲を言えば、少し熱がこもるかなー
1056	4	購入時、KNタイプか、フラップタイプで選択間違いしてしまった。とってもわかりにくかったですが商品はいいと思います。
1057	5	やっぱりこのタイプが使いやすい。色もいい感じ。
1058	5	初めて購入しましたが、高評価に納得の着け心地でした。今まで使用した中で一番肌当たりが優しく、1日快適に過ごせました。届くまで日数かかりましたが、待つ甲斐がありました。
1059	5	鼻にフィットしてとても快適です。口の部分に何も当たらず話しやすいです。メガネでも曇りにくいです。
1060	5	耳ゴムは本にくっついてる栞？みたいです。バイカラーマスクを仕事に付けていくと、周りの人から耳ゴムの色が違うのってすごくオシャレだね、と褒められます。
1061	5	とても付け心地がよいマスクです。リピ買いしです。
1062	5	リピートです。前回の色違いを購入しました。素材？柄？が前回と違いましたが(因みに前回の方が良かったです)、良い商品です。通常の1/3程で購入できたのを考えるとクオリティは最高です。
1063	5	耳ゴムが柔らかく、呼吸もしやすく装着感も良いです。
1064	5	夫に頼まれて購入しました。安いけどしっかりしているので、使いやすいようです。
1065	5	毎回リピしてます。いつも快適で使用できおすすめです。
1066	5	素材が柔らかく耳も痛くならず、着け心地が良かったです。
1067	5	お気に入りのマスクで、4回目の購入です。普通のマスクで耳が痛くなる方には、おススメです。
1068	5	色も形も良くて、マスクの機能もしっかり果たしている感があって安心のマスクでした。また色違いをリピートしたいです！
1069	5	息がしやすく、耳が痛くならず良いです。色によって表面の出方が違い、シュガーピンクは表面がきめ細かいです。ザンドベージュは表面の染色が荒い様に思いました。
1070	5	商品の到着も早く助かりました！使い心地がよく耳も痛くならないのでとても気に入ってます。また、利用させて頂きます。
1071	4	チャコールグレー ゆったりしていて、つけ心地よかったです。
1072	5	この値段で、このクオリティは凄いです！内側が毛羽立って痒くなる事もなく、息もしやすいです。色も写真の通りで可愛いです！また必要になったらリピートしたいと思います。
1073	5	フラップ型のアイスグレーを購入しました。厚すぎず薄すぎず，良かったです。サイズもちょうど良かったので耳が痛くならずに１日着けられました。
1074	4	圧迫感もなく外観も良く使いやすいが印象です。
1075	5	早い発送のご対応ありがとうございました。
1076	5	ひもの伸びも良く耳も痛くなくて良い商品に出会えました。
1077	5	耳も痛くならず問題なく使えました。このまま何もなければ買い続けようかとお思います。
1078	5	商品の品質もよく、コストパフォーマンスも高いので満足しています。
1079	5	やっぱり口につかないのがいい&#8252;&#65039;買って満足です(^-^)
1080	5	迅速丁寧な対応で安心して購入できました。梱包が綺麗なのはもちろんマスクも写真通りの色でよかったです。
1081	5	口元に余裕があって息がしやすく、快適です。色も顔写りが良いので気に入っています。クーポンでお得に買えたのでありがたいです。
1082	5	リピートです。小学生の娘ようですが使い心地が良いそうです。
1083	5	仕事の時に使用するために購入しました。苦しくもなく、耳も痛くならないので快適に使用できています。
1084	4	家のストックがなくなりそうだったので初めて購入しました。好みのカラーが売り切れてしまっていて在庫のあるカラーで頼みましたが、綺麗な色でした。お値段もまとめて購入したらかなりリーズナブルでした。四色購入したので、洋服に合わせ選べて楽しいです。
1085	4	子どもが立体マスク派なので、購入。痒みなど無く、快適に使用しているようです。ただ、惜しむらくは欠品が多いこと。欲しい色が無くて残念でした。
1086	5	予約配送でしたが、割と早く届いたので、助かりました。使いやすいです！
1087	5	マスクで肌が痒くなっていましたが、フラップタイプは大丈夫です。小顔の娘も大人サイズでピッタリでした！
1088	5	すぐ届きました！色も思っていた通りの色でした
1089	5	耳が痛くならないし 頬の隙間が隙間が出来ないのでフラップ型を使っています。ライラック、ヘーゼルナッツ、ハニー、アイスグレーの4色購入しましたがどれもいい色でした。
1090	5	口元に空間ができるので、口紅、リップつけてもマスクでこすれることがないので良いと思います。
1091	5	２回目の購入です。3Dのフラップ型ですが話しててもズレてくることなく呼吸もしやすいです。
1092	4	配送も早く使い勝手も良いです。また、リピートしたいです。
1093	5	形も色も満足です。クーポン等の利用でたいへんお安くなっており、妹にも分けてあげたら可愛いと喜ばれました。白いものもあるのですが、ピンクは気分も上がるのでそちらばかり使っています。
1094	4	思ったより苦しくなく、おしゃれなデザインで気に入りました！内側のファンデの跡が目立たなければ言うことなしです！
1095	5	割引クーポン利用で安く購入出来ました。以前まで使用していたマスクだと顔が荒れてしまっていましたが、現在まで使用していて問題ありません。また、メガネをかけていますが形が曇りにくいため助かっています。
1096	5	プリーツタイプをリピ購入です。ゴムが太く、長時間着けていても痛くならないです。発送もとても早く、ポストに投函されているので助かります。
1097	5	柔らかい付け心地で息楽。仕事で長時間付けても耳が痛くなかったので良かったです。ヘーゼルナッツは思ったてより濃い色でした。
1098	4	好みはそれぞれですが、家族がここの素材のマスクが好きでなくなるとリピートしてます。
1099	5	小5の娘用に購入。ジャストサイズでした。息もしやすいようです。発送が早くとても助かりました！また利用したいです。
1100	5	こんなに安く買えるなんて思いませんでした。
1101	4	フラップのバイカラーピンクを購入しました。耳紐のピンクが優しい柔らかな色味で、派手になり過ぎず、可愛らしい印象になります。普段のマスクよりもほんの少しだけ気分を上げてくれます。フラップ型はプリーツに比べて呼吸がしやすく、職場でもストレスフリーです。
1102	5	着けやすく、つけ心地も良いので次回も購入したいと思います。バイカラーがお気に入りです。
1103	5	形が可愛いです！この形のバイカラーなかなかないので変えてよかったです。
1104	4	クーポンでお得に買えました。耳が痛くならないのがいいです。
1105	5	とても良い色で気に入りました。また利用します。
1106	4	今回お安く購入できました。可愛い色でした。若干薄く感じましたが、割引値段相当ですが、定価だと高いように思います。
1107	5	呼吸がしやすく、リップも内側につかないため、とても気に入ってます！
1108	5	アイスグレー購入しました。紐も柔らかく、色味もとても良いです。
1109	5	付け方も簡単で呼吸も楽です。グレーの色合いは主張し過ぎずおすすめです。
1110	4	とてもいいです。初めてのプリーツ型ですが息がしやすいと思いました！また購入します。
1111	5	リピートして購入しています。素材もしっかりしており、ワイヤー周囲のガサガサ感もないです。たまに耳の紐が取れていることはありますが、お値段からしてかなり満足しています^_^
1112	5	定期的に購入しています。顔は小さめと言われますが、フラップタイプは普通でジャストフィットです。同僚にも頼まれて購入しています。品質もいいです。
1113	5	顔小さめですが、このサイズ感ちょうどいい。
1114	5	仕事で不織布白マスク使用と決まっているので近くのドラッグストアで安いのを買っていましたが、殆ど変わらない値段なのでこちらの方が断然いいです。
1115	5	肌触りも良く、息も吸いやすいのでまたリピートしたいと思います！
1116	5	いつも買ってます。クーポンなど使うと安いし、耳痛くならないし、カラー豊富だし、とても良いです。リピです。
1117	5	バイカラーで可愛くイエベに合います！リピします！
1118	4	すぐに届き問題なく使えております。また購入したいと思います。
1119	5	形も色もとても気に入りました。クーポンで安く購入できて、発送も早くて満足です。
1120	5	いつも別の所で購入していましたが、バイカラーが欲しくて初めてこちらで購入しました。予定通りの発送、マスクも耳が痛くなる事もなくクーポンでお安く購入出来て良かったです。色も可愛いかったですよ。もっとバイカラーのカラバリが増えると、なお嬉しいですね。またリピしたいと思います。
1121	5	とても快適で使いやすいマスクです。娘も私も何度もリピートしています。
1122	4	安くて心配して購入しましたがフィット感も良く品質も良さそうなので非常に満足です。リピートします
1123	5	今回、初めてライラックを注文しました。肌なじみが良く、気に入ってます。ありがとうございました。
1124	5	耳のゴムも柔らかく、色も可愛かったです。
1125	5	今回初めてリピートしました。色が前回と若干違う物になりますが、ほとんど変わらない無難な色です。(肌に馴染む色)配送も早く、毎回元の値が高い分、かなり安くなるクーポンで購入できて有難いです。マスクの在庫がなくなる前にまたリピートする予定です
1126	5	かわいいし呼吸もらくです&#9786;&#65039;とってもお買い得でした！
1127	4	きれいな色でかわいいですが先日一枚ヒモが簡単に切れてしまったので☆4つにしました
1128	4	商品自体はお値段により、非常に質がよく、良かったです。一点、気になった点は生地が今まで使っていたものより少し薄く、今の時期は暑いので良いですが、これからの時期は若干気になるのかなと思いました。それ以外は非常に良かったです。
1129	5	クーポンでとても安くなり大満足。つけてみるのが楽しみです！
1130	5	色も思っていた通りで、ヒモもいい感じです。リピしたいと思います。
1131	5	何度もリピしています。大きさも色も良くて満足しています。またリピします。
1132	5	フラップ型のヘーゼルナッツを購入しました。柔らかくて、つけ心地もよかったです。次回は他の色も試してみたいと思います。
1133	5	同じ色を購入しましたが、色が少し変わったような気がしました。でも、使用感は同じです。
1134	4	フラップ型のショコラ購入。持っている服に合わせやすい色でとても良かったです。以前使用した類似のデザインのマスクは普通サイズでブカブカだったので、こちらは子どもサイズにしてみたのですが、密着度が高く普通サイズが良いぐらいでした。
1135	5	顔にピッタリで、息苦しくもなく良かったです。また購入したいです。
1136	5	ヘーゼルナッツ色のフラップ型注文しました。色も肌なじみよく、フラップ型なので息苦しさもなくて快適です。
1137	4	ライラック、アプリコットなど、色違いで、購入しました。お色はどれもいい感じ。ただ、プリーツ型は少し、生地が薄いかな。効果が有れば、楽はらくですが
1138	4	３回ほどリピートしています！お安いですがゴムが切れるとかもなく、サイズも合うので、いつもまとめて購入してます。またリピートします。
1139	5	使い心地は問題無く、今のところ不備は無いです。バイカラーのヘーゼルナッツ、良い色でした。次は他のカラーも試してみたいです。
1140	5	色味やサイズ感がが私にとってはちょうどよく、ずっとこれ使ってます！とても良きです。
1141	5	大満足です。色も可愛い。リピートです。色がたくさんあり、嬉しいです。耳紐もはずれたことがなく、しっかりしています
1142	4	素材が柔らかくて、つけやすいです。耳も痛くなりませんでした。鼻のところに跡がついてたのが悩みで、ずっと合うマスクを探してました。しばらくはこれに定着しそうです！
1143	5	この色がお気に入りで、リピ買いしてます。
1144	5	使いやすく、お手頃なので何度もリピート購入しています。
1145	4	ピンクにしましたが、立体的で良かったです。今度は別カラーも使いたいです。
1146	5	とても綺麗な色味で、変な匂いもなくコーディネートに活用しています。紐がとれている、着用していると取れるということもないので、安心です。
1147	5	子供用に買いましたワイヤーもあってしっかりしています
1148	5	低価格でご提供いただきありがとうございました。大変 気に入っています。
1149	5	激安なときに買えました！届いたマスクは写真通りで可愛いです。他の色も欲しいのでまたリピしたいと思います。
1150	5	サイズもぴったりで、耳も痛くなりません。生地もしっかりして、密閉します。またリピートしたいです。
1151	5	バイカラーのマスクが安く購入できて満足しています。色も種類が沢山あって、また購入したいです。
1152	5	プリーツ型は小さめを選ぶことが多いですが、今回はふつうで大丈夫でした！職業柄話すことが多いのですが、ずれずにしっかりフィットしてくれます。
1153	5	リピート中です。チャコールは思ってたより色が濃かったです。アイスグレーの色味が好みです。
1154	5	普通サイズのフラップ型を購入。いつもレディースサイズなのでけっこう大きかったです。次は子供サイズにしてみようと思います。
1155	5	かわいくて使いやすかったし、梱包も綺麗で早かった！
1156	4	立体で息がしやすく使いやすいです！色も可愛かったので気に入ってます。、
1157	4	10枚×3セット。箱に入って綺麗な状態で届き、商品も良く満足です。クーポン利用で安く買えたのもありがたかったですが、元の値段が高かったので☆1つマイナスしました。
1158	4	生地は柔らかくて肌が痛みにくいと思います。
1159	5	立体マスク…耳が痛くならなくてメガネもくもり難い気に入ってます。色によって生地の材質も違う！とレビューで知りました。次回試してみよう！
1160	5	可愛かったので他の色も購入しました。この色は届くのが遅く、待ちましたが、可愛かったので評価は高いです。またなくなったら買いたいなと思います。
1161	5	初めて購入しました。サイズもぴったりで、着けていたら友人に褒められました。このカラーは届くのも早くてよかったです！
1162	5	アイスグレーを購入しました。寒色系の服を着るときに、暗すぎない色で馴染みます。リピート確定です。
1163	4	今回が２回目の購入ですが、大変満足しています。
1164	4	クーポンを使って安く購入できて満足です！そんなに顔は大きめでないと思いますが、通常サイズのゴムが少しきつめでした。子ども用も購入しましたが140cmの娘にも少しゴムがきつめだったようなので星4つにさせていただきました。
1165	5	何度もリピしてます！発送も早く、クーポンを使えばお値打ちに買えるのでとても助かっています。また利用したいです。
1166	4	耳が痛くならないのがいいです。素材も比較的柔らかいので、鼻のあたりもフィットします。
1167	5	バイカラーがとっても可愛いです！またリピートします！
1168	5	大変お得に買えました。家族が多いので単価が安いと助かります。
1169	4	第一に色がとても素敵でした。つけ心地もすごくいいです。ただ、サイズがLとなっており、慌てて問い合わせたら、普通サイズがLと表記されるとのこと。ちょっとわかりにくいなぁ。あとは気に入ってます&#127925;
1170	5	早く届けていただき助かりました。耳が痛くならないものを探すのが大変なのでリピートしています。
1171	4	個包装ではないのが残念ですが、耳も痛くならないし、ワイヤー周辺も硬くないのでストレスなく一日中つけていられます。一枚だけつけた時に中側が消毒のような匂いがしたのが気になりました。
1172	4	チャコールとホワイトのフラップ型を購入しましたが、ホワイトのほうが少し柔らかく感じました。口呼吸だと口元がペコペコしてしまい気になります。カラーが豊富なので他の色も試したいです。
1173	5	なくなったら買ってます！可愛い色で母も気に入ってます＾＾
1174	4	クーポンを使って安く買えたので期待はしてませんでしたが、においもなくふつうに使えました。
1175	4	リピートで購入しました。色違いでバイカラーを注文しましたが、同じような色合いで、間違って注文したのかと勘違いしました。バイカラーの場合、マスクの色、紐の色がもっとわかりやすいといいと思いました。
1176	4	新しくなったヘーゼルナッツを購入。思った通りのお色で良かったです。耳紐のねじれがなければもっといいのですが…
1177	4	とても気に入っていてずっとこれ！ただ1つ耳紐がねじれて付いているのを直して欲しいかな…
1178	5	つけ心地も良く気に入っています。またリピートすると思います。
1179	4	形もよく、厚みもちゃんとしてあるので毎日使いに活躍しています！
1180	4	生地は薄めなので、つけやすかったです。個人的にはもう少しゴムの長さがあっても良かったのかな…と思いました。あとヘーゼルナッツの色が思ったより明るめでした。
1181	4	前回、シュガーピンク色を購入して気に入ったので、再度購入しました薄〜いピンク色なので、さりげなく可愛いです
1182	5	今回お得に購入出来ました！商品も満足です！
1183	5	サラサラで使いやすくかわいいお色でした
1184	5	最近みんながつけているマスクなので気になり購入しました普通のマスクとちがって空間があるので化粧品が付かず嬉しいです
1185	5	クーポンを使って安く買えました。呼吸がラクです。口紅がつかずフイット感もいいです。いい買い物ができました。
1186	5	色も落ち着いた素敵な色でとても良いです。着け心地もよく、耳も痛くなりませんでした。配送もはやく、クーポンでお得に購入できました。リピートしようと思います。
1187	5	速い発送で助かりました。又リピしたいです。
1188	5	使いやすくてかわいいです！安いのでまたリピートしたいです！
1189	4	コスパを考えると文句ないお品だと思います。私が暑いのが苦手なので、生地は薄ければ薄いほど息がしやすくて好きなのですが、このマスクはしっかりした厚さがありました。お試しで一箱買ってみましたが良かったので、違う色も購入しました（サンドベージュ）
1190	5	リピ3回目です。問題なく使えます。丈夫で良いです。また購入させていただきます。
1191	4	サイズもいい感じに大きめで、ゴムも痛くならない良い商品でした。今回はフラップの白色を購入しましたが、別の色も買ってみようと思います。
1192	5	普通マスクでは紐が短く耳が痛いという主人のために毎回こちらで購入させて頂いています！
1193	4	立体マスクだと呼吸が楽なので購入しましたが、小さめサイズも出してもらえると嬉しいと思いました。そのままだと大きいので、ゴムを少し縛って使っています。届くまでに少し時間はかかりますが、事前に知っていたのであまり心配にはなりませんでした。
1194	4	息子用にブラックを購入しました。顔が小さい方ですが、隙間ができる事なく本人も気に入っています。
1195	4	ヘーゼルナッツ、顔馴染みがよく、良い色でした。ゴムもバイカラーで可愛いく、気に入っています。着け心地も良いですよ。ただ、私の顔が大きいせいか、若干ゴムがきつめだったので、星マイナス1とさせていただきます。
1196	5	思い通りの色で使いやすかったです。また、利用したいと思います。
1197	4	口元が楽なマスクです。クーポンでお安く購入できて満足です。最初日本製かなと思ったら違うんですね。でもまあこの値段ならと、リピ買いです。
1198	5	立体的で、顔にフィットしてくれるので、安心感があります。家族も愛用しています。横顔が、とても綺麗に見えます。
1199	4	自分用にフラップ型のバイカラー、子供用にプリーツマスクを購入しました。色も可愛くてお気に入りです。ただ、子供用が普段ドラッグストアーとかで購入している子供用マスクより大きめだったので、子供が時々嫌がります。色が可愛いのでもう少し成長待ってみます。
1200	4	可愛くて形も良く、よかったです。また利用したいと思います。
1201	5	とても息しやすいしメガネくもりにくいのでよかったです！
1202	5	リピートです。クーポンを利用してとてもお値打ちに買えました。物はお値段の割にとても良く子供たちと一緒に何色かカラーを揃えて選んでいます。毛羽立ちなどもほとんどなく、とても使い勝手が良いです。またリピートすると思います！
1203	4	欲しい色が在庫がなく違う色を購入しましたが、思ってたより使いやすいです。 素材はやわらかいのにしっかり厚みがあり満足しています。
1204	5	リピ買いです。他のマスクに比べ、肌触りがとても良く、優しい感じがします。
1205	5	立体マスクのライトパープルを購入しました。色が自然で、気にいりました。つけ心地も顔にピッタリフィットして肌触りも満足です。
1206	5	マスク生活、少しでも楽なマスクを求めて色々試してきました。小学生の息子がこの立体マスクを大変気に入っています。そして直ぐなくなるので安価でこのクオリティー助かります。
1207	4	ネイビー買いました！ブラックが無くて残念で買えませんでした！着け心地が良くて、息しやすくて使いやすいです！
1208	4	とてもつけやすく、家族で愛用しています。
1209	4	マスク自体は普通に良い。いつもは箱に入っているマスクを買うので、潔癖症の人にはおすすめしません。簡易包装のためコスパは良いので、また注文しようかな
1210	5	プリーツタイプを買いました。リピートです。耳の紐が幅広く、痛くなりにくいのが気に入っています。
1211	5	いつもこちらで購入させて頂いてます丁度良い大きさで快適な付け心地ですまたよろしくお願いします
1212	4	梱包があまりにも簡素化していてちょっと不安着け心地はゴワゴワせずゴムもきつくなく快適です
1213	4	色も綺麗で小1の息子も気に入ってました。私が使用する分は中側が白なので化粧汚れが目立つので両面カラーだとより嬉しいなと思い、星マイナス1です
1214	4	注文して10日かかりました。小さめを頼みましたが私には大きく鼻のところがスカスカアゴの方も大きかったです。でも、このお値段で量も多いので星4個にしました。
1215	5	耳が痛くならないし毎日使っても気にならない値段なので助かっています。
1216	5	お安くて、肌触りも良く、リピートしています。
1217	4	まだ使用していませんがきれいな色でマスクも秋らしく衣替えできそうです。
1218	5	家族3人わが家の定番となりました。つけ心地もよく、暑かった夏のマスク生活をこれで乗り切れました。
1219	4	初めて購入しましたが、娘がとても気に入っています。またぜひ利用したいです。
1220	4	注文してから1~2日ほどで届きました。色味は写真とほぼ変わらず、仕事でつけるので派手すぎない可愛い色で良かったです。サイズも大きすぎずフィットしました。
1221	5	つけ心地が柔らかく長時間の着用も負担になりませんでした。
1222	5	必需品を割引価格で購入できて助かります。
1223	5	子供用を買いました。とても使いやすいみたいです。リピ買いしたいです。
1224	5	色が馴染みやすく、耳もいたくなりにくいので愛用しています。
1225	5	元々喉が弱くコロナ前からマスクは必需品でした。このマスクは息もしやすく使いやすいです。長時間着けていても苦ではありません。沢山色があるので選ぶのも楽しいです。今回購入した色も思ってた通りで良かったです。10枚ずつ袋に入れられているのも良いです。
1226	5	耳が痛くならずつけていて楽です。白以外も使ってみたいです。
1227	4	発送が早く助かりました。イメージより明るめのお色でした。
1228	4	１度買って気に入り、主にピンク系を買っていますが、シュガーピンクが明るいピンクで可愛らしすぎて私には合わないかなぁと。人気色のアプリコットがまだ入荷されてなくて発送待ちの状態ですが楽しみにしています。
1229	4	子供用に購入ピスタチオの色がいい感じで気に入ってます
1230	5	価格も安くマスクのつけ心地も良かったです。また購入したいです！
1231	5	このタイプは初めて使ったのですが、きつくもなく丁度いいですし紐の部分も長く使っていても痛くなりませんでした。色々な色があって可愛いですね！服に合わせて変えるのも良いなと思っています＾＾
1232	5	サイズもカラーもコスパもピッタリ。自分の定番マスクになっています。
1233	5	リピ買い4度目です！耳も痛くないしサイズもバッチリで家族一同お気に入りです。マスク使用が続く限りリピします！
1234	5	顔にフィットして感染予防できている様な気がします！
1235	5	子供用を購入しました。年長の息子にピッタリサイズで気に入っているのでリピートしたいです。
1236	5	注文してすぐに届きました。色も可愛いし、形も良くて気に入りました。またリピートしたいです。
1237	5	ブルベ肌です。透明感のある色のマスクで、肌がきれいにみえます。また利用したいです！
1238	4	開封した時の匂いがキツいです。1日たてば気にならなくなったので、次に使用する袋は事前に開封しておこうと思います。素材が硬めだと思いましたが、このお値段なら十分満足です。
1239	5	使いやすいし安い！！色味もたくさんあって迷う！！！
1240	5	今回はゴムの付いていないものが１枚ありましたが、満足です。
1241	5	品質よく、この価格で買えたのは幸運でした。パッキングもコンパクトな上にしっかりしていて安心感があります。とてもお買い得でした。
1242	5	お安く購入できて良かったです！またリピートします♪
1243	5	いつも早い対応ありがとうございます。また利用させていただきます。
1244	5	紐ゆるくなく、しっかりした作りのマスクでした。予約しているマスクが届くのが楽しみです。
1245	5	可愛い！とても気に入ってます。まだまだマスク生活は続きそうなので、まとめて買えて良かったです。
1246	4	遅くなつてすいません。毎日使用しています有難うございました。
1247	4	個包装ではなく、3袋に分けて入っているので、持ち運びたい方はマスクケースが必須だと思います。使用感は、立体型のマスクを使い慣れてる側としては可もなく不可もなく。問題なく使えました。これからも利用させていただきます！
1248	5	カラーは、アプリコットを購入しました。想像していたより、少し薄めの色でした。他は、気になること無く使えています。
1249	5	ハニーとライラックを購入しました。顔も肌も薄いので明るい色味を選びました。想像よりほんの少し色味が濃くて、くすみもありましたが、顔色が暗くなることもなく使えました。色味も可愛くて、顔もシュッとして見えるので重宝しています。
1250	4	シュガーピンクとアプリコットを購入しました。アプリコットいい色味でした。ク−ポンでお得に購入できて良かったです。
1251	5	はじめて購入しました。クーポン使用でかなり安くなりました。毎日使うものなので助かってます。
1252	4	マスク自体はとても使いやすいです。商品のタイトルが長すぎて分かりづらいです。
1253	4	ヘーゼルナッツを購入しました。思ったよりも明るくかったですが、どんな服にも馴染むので使いやすいです。
1254	4	値段がお安くて少々不安でしたが、紐も痛くなく、おすすめできる商品でした。
1255	5	色もいい感じ、とてもつけた感じもいいです。
